kepid,kepoi_name,kepler_name,koi_disposition,koi_prad,koi_period,koi_teq,koi_srad,koi_steff,koi_tce_plnt_num
8247638,"K00907.02","Kepler-251 d","CONFIRMED",3.14,30.1329298,536.0,0.8660,5527.00,2
8247638,"K00907.03","Kepler-251 b","CONFIRMED",1.36,4.79090809,990.0,0.8660,5527.00,4
11086270,"K00124.02","Kepler-110 c","CONFIRMED",3.09,31.71981013,743.0,1.6260,5869.00,2
8247638,"K00907.04","Kepler-251 e","CONFIRMED",2.64,99.6415962,360.0,0.8660,5527.00,3
8255887,"K00908.01","Kepler-720 b","CONFIRMED",10.6,4.708326451,1162.0,1.2100,5560.00,1
8256049,"K00909.01",,"FALSE POSITIVE",540.37,16.37198661,438.0,0.5920,4187.00,1
8414716,"K00910.01","Kepler-721 b","CONFIRMED",2.68,5.392026903,850.0,0.8010,5198.00,1
9140402,"K00928.01",,"CANDIDATE",2.42,2.494170338,1194.0,0.8290,5569.00,1
9141746,"K00929.01","Kepler-730 b","CONFIRMED",9.66,6.491682808,1062.0,1.1070,6123.00,1
9159275,"K00930.01",,"FALSE POSITIVE",24.54,3.044770796,1076.0,0.7530,5525.00,1
9166862,"K00931.01","Kepler-731 b","CONFIRMED",13.61,3.855603916,1212.0,1.0460,6033.00,1
9166870,"K00932.01",,"FALSE POSITIVE",3.57,3.855599139,1158.0,0.9650,5936.00,1
11449844,"K00125.01","Kepler-468 b","CONFIRMED",13.26,38.47876629,484.0,0.8790,5510.00,1
8605074,"K00915.01",,"FALSE POSITIVE",27.22,37.601661282,606.0,1.0960,6140.00,1
8628973,"K00916.01","Kepler-724 b","CONFIRMED",3.94,3.314947362,1155.0,0.9440,5609.00,1
8655354,"K00917.01",,"FALSE POSITIVE",4.37,6.71969089,952.0,0.8660,5931.00,1
8672910,"K00918.01","Kepler-725 b","CONFIRMED",10.98,39.6431552,472.0,0.9000,5231.00,1
8686150,"K00919.01",,"FALSE POSITIVE",29.66,51.42598578,549.0,1.1470,6257.00,1
8689031,"K00920.01","Kepler-726 b","CONFIRMED",2.6,21.80451611,543.0,0.7080,5481.00,1
8689373,"K00921.01","Kepler-253 c","CONFIRMED",2.53,10.28194593,680.0,0.7750,5196.00,2
8689373,"K00921.02","Kepler-253 d","CONFIRMED",2.95,18.11993039,563.0,0.7750,5196.00,1
8689373,"K00921.03","Kepler-253 b","CONFIRMED",1.7,3.78402867,949.0,0.7750,5196.00,3
8826878,"K00922.01","Kepler-727 b","CONFIRMED",2.94,5.15448142,964.0,0.8840,5431.00,1
5897826,"K00126.01","Kepler-469 b","FALSE POSITIVE",20.7,33.80364366,745.0,1.7960,5855.00,1
8883593,"K00923.01","Kepler-728 b","CONFIRMED",3.13,5.743469797,982.0,0.8910,5897.00,1
8951215,"K00924.01",,"CANDIDATE",4.06,39.4759093,577.0,1.0310,6225.00,1
9016295,"K00925.01",,"FALSE POSITIVE",26.56,19.974485239,700.0,0.9970,6108.00,1
9077124,"K00926.01","Kepler-729 b","CONFIRMED",3.82,3.166353562,1273.0,0.9980,6007.00,1
9097120,"K00927.01",,"FALSE POSITIVE",44.04,23.899634407,652.0,0.9240,6192.00,1
9466668,"K00939.01","Kepler-256 c","CONFIRMED",2.11,3.388012244,1315.0,1.2500,5553.00,1
9466668,"K00939.02","Kepler-256 d","CONFIRMED",2.06,5.83909761,1097.0,1.2500,5553.00,2
9466668,"K00939.03","Kepler-256 b","CONFIRMED",1.57,1.620467654,1681.0,1.2500,5553.00,3
9466668,"K00939.04","Kepler-256 e","CONFIRMED",2.3,10.6816951,897.0,1.2500,5553.00,4
9479273,"K00940.01","Kepler-734 b","CONFIRMED",3.18,6.104849417,784.0,0.7120,5085.00,1
8359498,"K00127.01","Kepler-77 b","CONFIRMED",10.43,3.578780566,1145.0,0.9940,5524.00,1
9171801,"K00933.01",,"FALSE POSITIVE",23.88,3.187067566,1079.0,0.8110,5450.00,1
9334289,"K00934.01","Kepler-254 b","CONFIRMED",4.09,5.826657508,1013.0,1.0600,5561.00,1
9334289,"K00934.02","Kepler-254 c","CONFIRMED",2.58,12.41216347,787.0,1.0600,5561.00,3
9334289,"K00934.03","Kepler-254 d","CONFIRMED",3.05,18.74649011,686.0,1.0600,5561.00,2
9347899,"K00935.01","Kepler-31 b","CONFIRMED",5.5,20.86021229,781.0,1.2570,6035.00,1
9347899,"K00935.02","Kepler-31 c","CONFIRMED",5.22,42.63427848,615.0,1.2570,6035.00,2
9347899,"K00935.03","Kepler-31 d","CONFIRMED",4,87.6476068,484.0,1.2570,6035.00,3
9347899,"K00935.04",,"CANDIDATE",1.94,9.61731426,1010.0,1.2570,6035.00,4
9388479,"K00936.01","Kepler-732 b","CONFIRMED",2.13,9.467821474,407.0,0.4580,3582.00,1
9388479,"K00936.02","Kepler-732 c","CONFIRMED",1.24,0.893040969,893.0,0.4580,3582.00,2
11359879,"K00128.01","Kepler-15 b","CONFIRMED",10.62,4.942783419,1008.0,0.9780,5514.00,1
9406990,"K00937.01","Kepler-733 b","CONFIRMED",2.74,20.83426731,595.0,0.8800,5537.00,1
9415172,"K00938.01","Kepler-255 c","CONFIRMED",3.12,9.94602357,807.0,1.0130,5344.00,1
9415172,"K00938.02","Kepler-255 d","CONFIRMED",1.45,1.04562195,1710.0,1.0130,5344.00,2
9415172,"K00938.03","Kepler-255 b","CONFIRMED",1.78,5.71462396,971.0,1.0130,5344.00,3
9904059,"K00145.01",,"FALSE POSITIVE",39,102.9641952,797.0,7.1190,5047.00,1
3231341,"K01102.02","Kepler-24 b","CONFIRMED",3.43,8.14515981,1050.0,1.2400,5896.00,2
3231341,"K01102.03","Kepler-24 e","CONFIRMED",43.17,18.9985279,792.0,1.2400,5896.00,3
3231341,"K01102.04","Kepler-24 d","CONFIRMED",2.07,4.24439049,1305.0,1.2400,5896.00,5
2860866,"K01103.01",,"CANDIDATE",7.12,90.1240507,485.0,1.2150,6520.00,1
7626506,"K00150.02","Kepler-112 c","CONFIRMED",2.32,28.5742692,538.0,0.8120,5551.00,2
10460629,"K01168.01",,"CANDIDATE",3.87,856.672115,242.0,1.3090,6449.00,
10319385,"K01169.01",,"CANDIDATE",1.32,0.689210173,1943.0,0.9540,5630.00,1
10482160,"K01170.01","Kepler-1739 b","CONFIRMED",1.84,7.34373964,839.0,0.7620,5757.00,1
10485069,"K01171.01",,"FALSE POSITIVE",35.74,0.445277068,2562.0,1.0640,6167.00,1
3233043,"K00966.01",,"FALSE POSITIVE",59.56,0.379463865,3000.0,1.7830,5075.00,1
6579806,"K00967.01",,"FALSE POSITIVE",23.6,9.88047978,860.0,0.9170,6113.00,1
3560301,"K00968.01",,"FALSE POSITIVE",5.06,4.6484156,2259.0,3.4820,6980.00,1
4044005,"K00969.01",,"FALSE POSITIVE",13.66,17.512014768,804.0,1.1320,6224.00,1
11502218,"K00970.01",,"CANDIDATE",34.39,3.9886021,3145.0,13.6520,4813.00,1
11180361,"K00971.01",,"CANDIDATE",133.56,0.533059312,5862.0,4.0510,8523.00,1
5802246,"K01044.01",,"FALSE POSITIVE",23.61,0.525154153,2073.0,0.8460,5582.00,1
6066403,"K01045.01",,"FALSE POSITIVE",27.85,1.303861044,1610.0,0.9020,5758.00,1
6209637,"K01046.01",,"FALSE POSITIVE",,0.73452496,,,,
5988031,"K01047.01",,"FALSE POSITIVE",23.35,2.55549176,1312.0,0.9010,5948.00,1
7684873,"K00014.01",,"FALSE POSITIVE",403.59,2.947376671,2404.0,2.2340,8090.00,1
8559644,"K00139.01","Kepler-111 c","CONFIRMED",7.67,224.7789355,333.0,1.2350,5873.00,1
2851100,"K01104.01",,"FALSE POSITIVE",1.25,0.890110752,1372.0,0.7110,4768.00,1
3130300,"K01105.01",,"FALSE POSITIVE",7.47,5.76573396,1964.0,4.4340,5772.00,1
3240158,"K01106.01","Kepler-769 b","CONFIRMED",2.47,7.42608123,1037.0,1.1760,6049.00,1
3240158,"K01106.02","Kepler-769 c","CONFIRMED",1.62,15.9868932,803.0,1.1760,6049.00,2
3228959,"K01107.01",,"FALSE POSITIVE",17.12,0.73094589,1922.0,0.8480,5901.00,1
3218908,"K01108.01","Kepler-770 b","CONFIRMED",13.92,18.92537246,1171.0,4.8850,4941.00,1
10341913,"K01172.01",,"FALSE POSITIVE",3.22,0.933749106,2863.0,2.1880,6215.00,1
10480921,"K01173.01",,"FALSE POSITIVE",1.19,2.037440623,1572.0,1.0150,6253.00,1
10287723,"K01174.01",,"CANDIDATE",2.99,129995.7784,25.0,0.7260,4500.00,
10350571,"K01175.01","Kepler-784 b","CONFIRMED",1.78,31.5925809,688.0,1.4870,5676.00,2
10350571,"K01175.02","Kepler-784 c","CONFIRMED",1.55,17.157236,844.0,1.4870,5676.00,1
3749365,"K01176.01","Kepler-785 b","CONFIRMED",8.78,1.97376085,753.0,0.5030,3807.00,1
11013201,"K00972.01",,"CONFIRMED",8.25,13.118962443,1768.0,4.2400,7221.00,1
11673674,"K00133.01",,"FALSE POSITIVE",7.48,4.618767792,1170.0,1.0330,6013.00,1
11013201,"K00972.02",,"CANDIDATE",2.78,7.82187328,2101.0,4.2400,7221.00,2
9414417,"K00974.01",,"CANDIDATE",2.52,53.5057611,675.0,1.7620,6247.00,1
3632418,"K00975.01","Kepler-21 b","CONFIRMED",1.69,2.785821236,1784.0,1.7330,6202.00,1
3441784,"K00976.01",,"FALSE POSITIVE",78.54,52.56901867,737.0,1.7170,7240.00,1
5820218,"K01048.01",,"FALSE POSITIVE",14.71,3.411758679,684.0,0.5610,3995.00,1
5876368,"K01049.01",,"FALSE POSITIVE",1.45,0.525426427,2069.0,0.8020,5791.00,1
5809890,"K01050.01","Kepler-755 b","CONFIRMED",1.41,1.269091415,1331.0,0.7660,5041.00,1
5809890,"K01050.02","Kepler-755 c","CONFIRMED",1.36,2.853133997,1016.0,0.7660,5041.00,2
6131236,"K01051.01","Kepler-1734 b","CONFIRMED",2.01,6.79685353,985.0,0.9700,6061.00,1
9048161,"K00146.01",,"FALSE POSITIVE",67.37,8.667822346,1303.0,1.8890,6266.00,1
3218908,"K01108.02","Kepler-770 c","CONFIRMED",5.88,1.475323222,2740.0,4.8850,4941.00,3
3218908,"K01108.03","Kepler-770 d","CONFIRMED",7.62,4.15246118,1941.0,4.8850,4941.00,4
3235672,"K01109.01",,"FALSE POSITIVE",,6.7210783,,,,
2837111,"K01110.01","Kepler-771 b","CONFIRMED",1.59,8.7348852,890.0,0.9600,5982.00,1
3120276,"K01111.01",,"FALSE POSITIVE",1.81,10.26547688,770.0,0.8530,5699.00,1
2307199,"K00151.01",,"CANDIDATE",5.24,13.4471791,848.0,1.0410,6276.00,1
3547091,"K01177.01",,"FALSE POSITIVE",25.89,3.305577989,1027.0,0.7070,5534.00,1
3869825,"K01178.01",,"FALSE POSITIVE",16.91,4.800653901,1347.0,1.2410,6715.00,1
3655332,"K01179.01",,"FALSE POSITIVE",56.44,15.06649901,932.0,1.6260,5751.00,1
4042026,"K01180.01",,"FALSE POSITIVE",11.36,34.82008158,459.0,0.7840,5114.00,1
3344419,"K01181.01",,"FALSE POSITIVE",33.65,0.651784374,2090.0,1.0610,5555.00,2
11192141,"K00977.01",,"FALSE POSITIVE",430.99,1.353771892,4903.0,15.7600,4283.00,1
11494130,"K00978.01",,"FALSE POSITIVE",71.39,18.95491633,1139.0,2.5340,6362.00,1
5648449,"K00979.01",,"FALSE POSITIVE",2436.69,4.348866254,6421.0,101.4510,3598.00,1
12167361,"K00980.01",,"FALSE POSITIVE",68.02,47.93094546,905.0,1.9380,8214.00,1
8607720,"K00981.01",,"FALSE POSITIVE",2.98,3.99751422,2203.0,5.3240,5066.00,
1433962,"K00982.01",,"FALSE POSITIVE",1.56,1.592633181,1053.0,0.6510,4506.00,1
9032900,"K00134.01",,"CONFIRMED",12.1,67.5923754,588.0,1.7440,6038.00,2
5956342,"K01052.01","Kepler-265 c","CONFIRMED",2.54,17.02902786,755.0,1.0670,5839.00,1
5956342,"K01052.02","Kepler-265 b","CONFIRMED",1.67,6.84619236,1022.0,1.0670,5839.00,2
5956342,"K01052.03","Kepler-265 e","CONFIRMED",2.39,67.8321638,476.0,1.0670,5839.00,3
5956342,"K01052.04","Kepler-265 d","CONFIRMED",2.39,43.1312147,554.0,1.0670,5839.00,4
5956656,"K01053.01","Kepler-756 b","CONFIRMED",1.54,1.224866441,1741.0,1.1070,5553.00,1
3109930,"K01112.01","Kepler-1736 b","CONFIRMED",2.33,37.8102649,566.0,0.9730,6085.00,1
2854914,"K01113.01","Kepler-268 b","CONFIRMED",2.48,25.93406406,695.0,1.2250,5952.00,1
2854914,"K01113.02","Kepler-268 c","CONFIRMED",2.73,83.4463485,471.0,1.2250,5952.00,2
3337425,"K01114.01",,"FALSE POSITIVE",25.2,7.04710032,986.0,1.0680,5766.00,1
3116412,"K01115.01","Kepler-772 b","CONFIRMED",2.03,12.99204853,866.0,1.2420,5765.00,1
3865567,"K01182.01",,"FALSE POSITIVE",8.96,11.11620211,853.0,0.9960,6122.00,1
3544689,"K01183.01",,"FALSE POSITIVE",5.09,1.922861499,1392.0,0.9110,5778.00,1
4037164,"K01184.01",,"FALSE POSITIVE",19,0.635445336,1177.0,0.5500,3920.00,1
3443790,"K01185.01",,"FALSE POSITIVE",97.27,1.665784138,2636.0,2.7890,6261.00,1
3966912,"K01186.01",,"FALSE POSITIVE",34.14,55.6639167,434.0,0.8530,5587.00,1
8394721,"K00152.01","Kepler-79 d","CONFIRMED",7.14,52.09081627,592.0,1.3240,6198.00,1
11607193,"K00983.01",,"FALSE POSITIVE",7.41,7.1548608,1482.0,1.7390,7443.00,
1161345,"K00984.01","Kepler-1973 b","CONFIRMED",2.29,4.28746668,942.0,0.8150,5296.00,1
10227501,"K00985.01",,"FALSE POSITIVE",1.42,2.002779769,1311.0,0.8920,5346.00,1
2854698,"K00986.01","Kepler-260 b","CONFIRMED",1.92,8.18739443,782.0,0.8490,5251.00,1
2854698,"K00986.02","Kepler-260 c","CONFIRMED",1.75,76.0498163,372.0,0.8490,5251.00,2
8559644,"K00139.02","Kepler-111 b","CONFIRMED",1.67,3.341799486,1356.0,1.2350,5873.00,2
6032981,"K01054.01",,"FALSE POSITIVE",15.33,3.3226948,3859.0,16.9590,5234.00,
5866099,"K01055.01",,"FALSE POSITIVE",38.6,36.97708808,602.0,1.2390,5589.00,1
5964985,"K01056.01",,"FALSE POSITIVE",20.42,1.851409163,2154.0,1.4690,7117.00,
6066416,"K01057.01",,"FALSE POSITIVE",0.98,1.303859704,2393.0,1.5210,6802.00,1
1996679,"K00147.01",,"FALSE POSITIVE",40.15,145.5624926,387.0,1.0950,6148.00,1
2849805,"K01116.01","Kepler-773 b","CONFIRMED",1.68,3.749105745,1160.0,0.9830,5751.00,1
3114811,"K01117.01","Kepler-774 b","CONFIRMED",3.51,11.08956602,1422.0,2.8670,6353.00,1
2853446,"K01118.01",,"CANDIDATE",2.67,7.37290344,1004.0,1.0700,5973.00,1
3003992,"K01119.01",,"FALSE POSITIVE",0.65,7.24476126,837.0,0.8740,5370.00,1
3942446,"K01193.01",,"CANDIDATE",10.4,119.0624882,366.0,0.9200,5697.00,1
3554031,"K01194.01","Kepler-415 c","CONFIRMED",2.01,8.70798309,543.0,0.5540,4362.00,1
3554031,"K01194.02",,"CANDIDATE",1.57,14.8623076,454.0,0.5540,4362.00,3
3554031,"K01194.03","Kepler-415 b","CONFIRMED",1.23,4.17634276,694.0,0.5540,4362.00,2
8394721,"K00152.02","Kepler-79 c","CONFIRMED",3.63,27.40229859,734.0,1.3240,6198.00,3
7295235,"K00987.01","Kepler-743 b","CONFIRMED",1.21,3.179267286,1101.0,0.8570,5511.00,1
2302548,"K00988.01","Kepler-261 b","CONFIRMED",2.18,10.38122447,672.0,0.7800,5095.00,1
2302548,"K00988.02","Kepler-261 c","CONFIRMED",2.82,24.5709023,505.0,0.7800,5095.00,2
10743597,"K00989.01",,"FALSE POSITIVE",16.59,81.221876,385.0,0.8740,5619.00,
10743597,"K00989.02",,"FALSE POSITIVE",2.92,0.817026268,1784.0,0.8740,5619.00,1
9818381,"K00135.01","Kepler-43 b","CONFIRMED",12.14,3.024092505,1489.0,1.3580,6063.00,1
6124941,"K01058.01",,"FALSE POSITIVE",5.85,5.670155713,341.0,0.1830,3337.00,1
6060203,"K01059.01","Kepler-757 b","CONFIRMED",1.14,1.022678654,1734.0,1.0200,5366.00,1
5880320,"K01060.01","Kepler-758 b","CONFIRMED",2.98,12.10968709,1005.0,1.4580,6021.00,1
5880320,"K01060.02","Kepler-758 c","CONFIRMED",1.7,4.75796103,1372.0,1.4580,6021.00,2
5880320,"K01060.03","Kepler-758 d","CONFIRMED",2.96,20.4972755,843.0,1.4580,6021.00,3
3003992,"K01119.02",,"FALSE POSITIVE",0.62,13.55480534,679.0,0.8740,5370.00,2
6307537,"K01120.01",,"FALSE POSITIVE",20.06,29.74454668,455.0,0.7880,4889.00,1
6359798,"K01121.01",,"FALSE POSITIVE",53.25,14.15402428,777.0,1.0370,5850.00,1
6311681,"K01122.01",,"FALSE POSITIVE",35.27,0.844786082,1864.0,0.9150,5705.00,1
6365321,"K01123.01",,"FALSE POSITIVE",32.11,0.848483947,1908.0,0.9360,5941.00,1
6301035,"K01124.01",,"FALSE POSITIVE",37.47,11.99097576,880.0,1.0720,6110.00,1
3859079,"K01199.01","Kepler-786 b","CONFIRMED",2.28,53.5292702,348.0,0.7080,4736.00,1
3557493,"K01200.01",,"FALSE POSITIVE",24.17,0.393726813,2705.0,1.0310,6277.00,
4061149,"K01201.01","Kepler-1741 b","CONFIRMED",1.01,2.757584622,615.0,0.4240,3683.00,1
3444588,"K01202.01","Kepler-787 b","CONFIRMED",1.16,0.928310036,1115.0,0.6020,4109.00,1
8394721,"K00152.03","Kepler-79 b","CONFIRMED",3.39,13.48457668,929.0,1.3240,6198.00,2
3962243,"K01203.01","Kepler-276 c","CONFIRMED",3.7,31.8841473,563.0,0.9740,5779.00,1
10743597,"K00989.03",,"CANDIDATE",86.13,16.15811112,660.0,0.8740,5619.00,1
10015516,"K00990.01",,"FALSE POSITIVE",175.98,67.69213907,1173.0,10.7030,5355.00,
10154388,"K00991.01","Kepler-744 b","CONFIRMED",1.62,12.06222962,750.0,0.9330,5547.00,1
1432789,"K00992.01","Kepler-745 b","CONFIRMED",2.41,9.93146307,931.0,1.2200,5782.00,1
1718189,"K00993.01","Kepler-262 c","CONFIRMED",1.75,21.85362905,618.0,0.8760,5830.00,1
5880320,"K01060.04","Kepler-758 e","CONFIRMED",1.74,8.19345065,1144.0,1.4580,6021.00,4
5130369,"K00140.01",,"FALSE POSITIVE",6.85,19.97867,1351.0,1.8950,9651.00,1
6037187,"K01061.01","Kepler-759 b","CONFIRMED",2.02,41.8059544,533.0,0.9730,5907.00,1
6147122,"K01062.01",,"FALSE POSITIVE",2.02,15.45158184,1285.0,2.0690,7839.00,1
8257407,"K01063.01",,"FALSE POSITIVE",102.08,89.698168533,554.0,1.5830,6214.00,1
8218274,"K01064.01",,"FALSE POSITIVE",67.35,1.187352427,2251.0,1.4890,6424.00,1
3964562,"K00015.01",,"FALSE POSITIVE",65.25,3.012476582,2371.0,2.0310,8601.00,1
5735762,"K00148.01","Kepler-48 b","CONFIRMED",1.85,4.77800306,932.0,0.8730,5192.00,2
6292162,"K01125.01",,"FALSE POSITIVE",5.33,7.814839231,903.0,0.9310,5887.00,1
6307521,"K01126.01",,"FALSE POSITIVE",3.6,29.7452499,557.0,1.0040,5334.00,1
6359320,"K01127.01","Kepler-269 b","CONFIRMED",2.26,5.32667299,1007.0,0.9210,5831.00,1
3848972,"K01187.01",,"FALSE POSITIVE",26.67,0.741057213,1730.0,0.7760,5496.00,1
3860441,"K01188.01",,"FALSE POSITIVE",21.81,2.988085455,1101.0,0.8090,5497.00,1
3765771,"K01189.01",,"FALSE POSITIVE",67.17,2.783883492,1934.0,2.1470,6028.00,1
3557341,"K01190.01",,"FALSE POSITIVE",23.05,0.393727296,2216.0,0.8080,5628.00,1
3859628,"K01191.01","Kepler-1740 b","CONFIRMED",3.29,8.17242644,858.0,0.9050,5705.00,1
3644071,"K01192.01",,"CANDIDATE",57.82,1295.362215,169.0,1.0480,5609.00,
1718189,"K00993.02","Kepler-262 b","CONFIRMED",1.45,13.0607936,734.0,0.8760,5830.00,2
1431122,"K00994.01",,"CANDIDATE",2.12,4.2989201,1046.0,0.9860,5300.00,1
3858949,"K00995.01",,"FALSE POSITIVE",22.32,25.9518461,521.0,0.7960,5372.00,1
3858824,"K00996.01",,"FALSE POSITIVE",24.6,25.9518536,494.0,0.7420,5198.00,1
2157247,"K00997.01",,"FALSE POSITIVE",4.5,5.68628739,1059.0,0.9560,6052.00,
7601633,"K00136.01",,"FALSE POSITIVE",27.36,15.663886949,1060.0,2.2210,5996.00,1
8242681,"K01065.01",,"FALSE POSITIVE",16.94,4.020628573,1232.0,1.0330,6210.00,1
8260218,"K01066.01",,"CANDIDATE",9.29,5.714817603,943.0,0.8420,5695.00,1
8246781,"K01067.01",,"FALSE POSITIVE",49.82,185.02288222,379.0,1.3670,6025.00,1
8264070,"K01068.01",,"FALSE POSITIVE",14.35,2.897432135,2170.0,2.9940,5970.00,1
8222813,"K01069.01","Kepler-760 b","CONFIRMED",2.86,8.70420525,748.0,0.8630,5074.00,1
6359320,"K01127.02","Kepler-269 c","CONFIRMED",1.39,8.1280933,875.0,0.9210,5831.00,2
6359320,"K01127.03",,"CANDIDATE",1.19,2.83668931,1242.0,0.9210,5831.00,3
6362874,"K01128.01","Kepler-775 b","CONFIRMED",1.16,0.974868896,1612.0,0.8320,5487.00,1
6272413,"K01129.01","Kepler-776 b","CONFIRMED",1.48,4.89721006,904.0,0.8470,5093.00,1
8279765,"K01130.01",,"FALSE POSITIVE",20.05,2.757794163,1231.0,0.8910,5747.00,1
8330548,"K01132.01",,"FALSE POSITIVE",13.63,1.914158508,1646.0,1.1180,6289.00,1
3348082,"K01196.01",,"FALSE POSITIVE",3.32,3.98216698,1374.0,1.5480,5570.00,1
3853673,"K01197.01",,"FALSE POSITIVE",19.51,0.643794198,2011.0,0.8300,5958.00,1
3447722,"K01198.01","Kepler-275 c","CONFIRMED",3.42,16.08832318,875.0,1.3300,6157.00,1
3447722,"K01198.02","Kepler-275 b","CONFIRMED",2.2,10.30067919,1015.0,1.3300,6157.00,3
3447722,"K01198.03","Kepler-275 d","CONFIRMED",3.02,35.6757453,671.0,1.3300,6157.00,2
3447722,"K01198.04",,"CANDIDATE",,1.00861677,,,,
1432214,"K00998.01",,"FALSE POSITIVE",36.14,161.78832712,375.0,1.2120,6018.00,1
2165002,"K00999.01","Kepler-263 b","CONFIRMED",2.54,16.56806842,548.0,0.7160,4987.00,1
2165002,"K00999.02","Kepler-263 c","CONFIRMED",2.18,47.3329299,386.0,0.7160,4987.00,2
2441728,"K01000.01",,"FALSE POSITIVE",0.82,0.856895349,1881.0,0.8730,6021.00,1
1871056,"K01001.01","Kepler-264 b","CONFIRMED",3.71,40.8065333,772.0,2.0970,6207.00,1
8222813,"K01069.02","Kepler-760 c","CONFIRMED",1.56,2.46697039,1139.0,0.8630,5074.00,2
12105051,"K00141.01",,"CANDIDATE",5.11,2.624234833,1164.0,0.8990,5340.00,1
8240904,"K01070.01","Kepler-266 b","CONFIRMED",2.98,6.61836309,1066.0,1.2940,5529.00,1
8240904,"K01070.02","Kepler-266 c","CONFIRMED",4.75,107.7214092,421.0,1.2940,5529.00,2
8240904,"K01070.03",,"CANDIDATE",1.92,92.77779,410.0,1.0190,5888.00,
8374494,"K01133.01",,"FALSE POSITIVE",37.15,5.251916208,952.0,0.8720,5542.00,1
5735762,"K00148.02","Kepler-48 c","CONFIRMED",2.63,9.673958488,736.0,0.8730,5192.00,1
8414907,"K01134.01",,"FALSE POSITIVE",29.55,100.3039228,313.0,0.7720,5055.00,1
8414907,"K01134.02",,"FALSE POSITIVE",,200.61103346,,,,2
8397446,"K01135.01",,"FALSE POSITIVE",43.98,0.986620248,2308.0,1.3850,6243.00,1
8386035,"K01136.01",,"FALSE POSITIVE",,1.63484631,,,,1
3962243,"K01203.02","Kepler-276 b","CONFIRMED",2.73,14.12847677,739.0,0.9740,5779.00,2
3962243,"K01203.03","Kepler-276 d","CONFIRMED",4.14,48.6478543,489.0,0.9740,5779.00,3
3438507,"K01204.01","Kepler-788 b","CONFIRMED",2,8.39842977,984.0,1.0440,6309.00,1
3869014,"K01205.01","Kepler-789 b","CONFIRMED",5.99,8.63847391,1419.0,3.0460,5684.00,1
3756801,"K01206.01",,"CANDIDATE",5.89,422.917678,292.0,1.4440,5796.00,
1871056,"K01001.02","Kepler-264 c","CONFIRMED",3.42,140.10765,511.0,2.0970,6207.00,2
1865042,"K01002.01","Kepler-746 b","CONFIRMED",1.17,3.4815917,1156.0,1.0220,5405.00,1
2438502,"K01003.01",,"FALSE POSITIVE",40.35,8.360616221,1263.0,2.4450,5463.00,1
2309585,"K01004.01",,"FALSE POSITIVE",4.86,1.838514968,1426.0,0.9400,5751.00,1
5780460,"K01005.01","Kepler-747 b","CONFIRMED",5.17,35.61760233,456.0,0.7790,5123.00,1
8244190,"K01071.01",,"FALSE POSITIVE",1.29,1.09206833,1611.0,0.8590,5639.00,1
8229696,"K01072.01","Kepler-761 b","CONFIRMED",1.95,10.12805158,767.0,0.8200,5676.00,1
8262210,"K01073.01",,"FALSE POSITIVE",1.25,1.613001111,1680.0,1.2050,5580.00,1
10272640,"K01074.01","Kepler-762 b","CONFIRMED",12.05,3.770551475,1302.0,1.0750,6322.00,1
10232123,"K01075.01",,"FALSE POSITIVE",18.66,1.343767797,2654.0,2.3120,6324.00,1
10223616,"K01076.01",,"FALSE POSITIVE",15.25,29.12436474,356.0,0.4810,4457.00,2
8415745,"K01138.01",,"FALSE POSITIVE",35.8,31.82814583,564.0,0.9200,5908.00,1
8378634,"K01139.01",,"FALSE POSITIVE",3.28,3.629442796,1434.0,1.2170,6506.00,1
8397675,"K01140.01",,"FALSE POSITIVE",97.36,0.553261874,3689.0,3.1420,5679.00,1
8346392,"K01141.01","Kepler-777 b","CONFIRMED",1.38,5.72812616,569.0,0.5480,3968.00,1
8288947,"K01142.01","Kepler-778 b","CONFIRMED",1.58,3.75574267,977.0,0.7880,5311.00,1
8312852,"K01143.01",,"FALSE POSITIVE",2.74,7.44042933,883.0,0.8770,5815.00,1
9480189,"K00941.01","Kepler-257 c","CONFIRMED",4.56,6.581477136,881.0,0.9730,5188.00,1
11974540,"K00129.01","Kepler-470 b","CONFIRMED",77.76,24.669192732,1485.0,9.3270,5313.00,1
9480189,"K00941.02","Kepler-257 b","CONFIRMED",2.74,2.382652873,1237.0,0.9730,5188.00,3
9480189,"K00941.03","Kepler-257 d","CONFIRMED",5.34,24.66461416,567.0,0.9730,5188.00,2
9512687,"K00942.01","Kepler-735 b","CONFIRMED",2.9,11.51517167,657.0,0.7980,5177.00,1
8644288,"K00137.01","Kepler-18 c","CONFIRMED",4.91,7.641567589,899.0,1.0550,5356.00,2
5738346,"K01006.01",,"FALSE POSITIVE",19.68,30.6113932,317.0,0.5340,3900.00,1
1725016,"K01007.01","Kepler-748 b","CONFIRMED",2.01,7.40742502,938.0,0.9610,5922.00,1
1722276,"K01008.01",,"FALSE POSITIVE",38.98,569.934135,296.0,2.0570,5367.00,1
892772,"K01009.01",,"FALSE POSITIVE",1.17,5.09246539,844.0,0.7510,5037.00,1
1027438,"K01010.01",,"FALSE POSITIVE",,110.61576622,,,,
10268907,"K01077.01",,"FALSE POSITIVE",1.37,1.103971357,1471.0,0.7460,5409.00,1
5446285,"K00142.01","Kepler-88 b","CONFIRMED",3.93,10.916108342,758.0,0.9320,5575.00,
